"","county_fips","naics","count_sg","count_cbp","naics_factor"
"817","13047","56",11,39,"56"
"818","13047","61",24,8,"61"
"819","13047","62",116,113,"62"
"820","13047","71",34,13,"71"
"821","13047","72",108,104,"72"
"822","13047","81",161,98,"81"
"823","13051","22",4,17,"22"
"824","13051","23",12,532,"23"
"825","13051","31-33",45,187,"31-33"
"826","13051","42",51,385,"42"
"827","13051","44-45",1536,1337,"44-45"
"828","13051","48-49",61,441,"48-49"
"829","13051","51",81,129,"51"
"830","13051","52",346,431,"52"
"831","13051","53",151,478,"53"
"832","13051","54",88,770,"54"
"833","13051","55",1,49,"55"
"834","13051","56",57,439,"56"
"835","13051","61",151,94,"61"
"836","13051","62",756,857,"62"
"837","13051","71",272,140,"71"
"838","13051","72",1159,1044,"72"
"839","13051","81",934,730,"81"
"840","13053","44-45",15,12,"44-45"
"841","13053","48-49",2,4,"48-49"
"842","13053","51",1,5,"51"
"843","13053","52",6,5,"52"
"844","13053","54",1,33,"54"
"845","13053","61",6,4,"61"
"846","13053","62",6,8,"62"
"847","13053","72",28,6,"72"
"848","13053","81",4,7,"81"
"849","13057","23",5,799,"23"
"850","13057","31-33",30,181,"31-33"
"851","13057","42",18,295,"42"
"852","13057","44-45",803,669,"44-45"
"853","13057","48-49",34,106,"48-49"
"854","13057","51",33,70,"51"
"855","13057","52",234,307,"52"
"856","13057","53",131,315,"53"
"857","13057","54",77,841,"54"
"858","13057","56",37,389,"56"
"859","13057","61",70,82,"61"
"860","13057","62",513,565,"62"
"861","13057","71",204,111,"71"
"862","13057","72",478,411,"72"
"863","13057","81",530,516,"81"
"864","13059","22",1,8,"22"
"865","13059","23",4,146,"23"
"866","13059","31-33",25,90,"31-33"
"867","13059","42",17,119,"42"
"868","13059","44-45",590,522,"44-45"
"869","13059","48-49",17,43,"48-49"
"870","13059","51",33,55,"51"
"871","13059","52",167,168,"52"
"872","13059","53",53,206,"53"
"873","13059","54",43,339,"54"
"874","13059","55",1,10,"55"
"875","13059","56",23,147,"56"
"876","13059","61",46,48,"61"
"877","13059","62",398,469,"62"
"878","13059","71",94,71,"71"
"879","13059","72",401,370,"72"
"880","13059","81",329,285,"81"
"881","13063","23",2,226,"23"
"882","13063","31-33",15,87,"31-33"
"883","13063","42",25,239,"42"
"884","13063","44-45",948,716,"44-45"
"885","13063","48-49",69,392,"48-49"
"886","13063","51",61,60,"51"
"887","13063","52",190,174,"52"
"888","13063","53",120,173,"53"
"889","13063","54",85,212,"54"
"890","13063","56",25,191,"56"
"891","13063","61",114,29,"61"
"892","13063","62",417,425,"62"
"893","13063","71",91,24,"71"
"894","13063","72",715,403,"72"
"895","13063","81",629,383,"81"
"896","13067","22",2,31,"22"
"897","13067","23",16,1789,"23"
"898","13067","31-33",112,499,"31-33"
"899","13067","42",94,1239,"42"
"900","13067","44-45",2856,2252,"44-45"
"901","13067","48-49",142,461,"48-49"
"902","13067","51",158,468,"51"
"903","13067","52",920,1368,"52"
"904","13067","53",426,1344,"53"
"905","13067","54",271,3441,"54"
"906","13067","56",150,1327,"56"
"907","13067","61",341,350,"61"
"908","13067","62",2235,2222,"62"
"909","13067","71",621,346,"71"
"910","13067","72",1896,1693,"72"
"911","13067","81",2170,1746,"81"
"912","13073","22",2,4,"22"
"913","13073","23",1,323,"23"
"914","13073","31-33",9,55,"31-33"
"915","13073","42",17,93,"42"
"916","13073","44-45",388,326,"44-45"
"917","13073","48-49",11,59,"48-49"
"918","13073","51",16,33,"51"
"919","13073","52",125,153,"52"
"920","13073","53",77,137,"53"
"921","13073","54",27,229,"54"
"922","13073","56",22,179,"56"
"923","13073","61",55,41,"61"
"924","13073","62",252,310,"62"
"925","13073","71",78,41,"71"
"926","13073","72",264,249,"72"
"927","13073","81",341,283,"81"
"928","13077","22",1,7,"22"
"929","13077","23",2,256,"23"
"930","13077","31-33",13,85,"31-33"
"931","13077","42",13,125,"42"
"932","13077","44-45",476,394,"44-45"
"933","13077","48-49",26,87,"48-49"
"934","13077","51",18,30,"51"
"935","13077","52",137,162,"52"
"936","13077","53",37,194,"53"
"937","13077","54",34,269,"54"
"938","13077","55",1,9,"55"
"939","13077","56",28,155,"56"
"940","13077","61",51,30,"61"
"941","13077","62",304,274,"62"
"942","13077","71",59,54,"71"
"943","13077","72",268,213,"72"
"944","13077","81",338,253,"81"
"945","13079","44-45",5,21,"44-45"
"946","13079","81",4,19,"81"
"947","13083","23",2,18,"23"
"948","13083","44-45",11,60,"44-45"
"949","13083","48-49",1,4,"48-49"
"950","13083","54",1,13,"54"
"951","13083","61",1,4,"61"
"952","13083","62",2,17,"62"
"953","13083","72",1,22,"72"
"954","13083","81",3,30,"81"
"955","13085","23",1,86,"23"
"956","13085","31-33",3,26,"31-33"
"957","13085","44-45",216,204,"44-45"
"958","13085","48-49",4,13,"48-49"
"959","13085","51",8,11,"51"
"960","13085","52",25,30,"52"
"961","13085","53",15,27,"53"
"962","13085","54",9,66,"54"
"963","13085","56",5,35,"56"
"964","13085","61",8,6,"61"
"965","13085","62",60,56,"62"
"966","13085","71",15,17,"71"
"967","13085","72",76,69,"72"
"968","13085","81",75,64,"81"
"969","13089","11",1,8,"11"
"970","13089","22",2,29,"22"
"971","13089","23",10,881,"23"
"972","13089","31-33",95,402,"31-33"
"973","13089","42",41,861,"42"
"974","13089","44-45",2502,2192,"44-45"
"975","13089","48-49",132,494,"48-49"
"976","13089","51",177,437,"51"
"977","13089","52",642,855,"52"
"978","13089","53",309,1135,"53"
"979","13089","54",223,2962,"54"
"980","13089","55",1,129,"55"
"981","13089","56",93,893,"56"
"982","13089","61",395,344,"61"
"983","13089","62",1721,2155,"62"
"984","13089","71",518,323,"71"
"985","13089","72",1829,1641,"72"
"986","13089","81",1878,1516,"81"
"987","13095","11",1,16,"11"
"988","13095","22",4,12,"22"
"989","13095","23",1,105,"23"
"990","13095","31-33",4,60,"31-33"
"991","13095","42",17,122,"42"
"992","13095","44-45",443,423,"44-45"
"993","13095","48-49",15,80,"48-49"
"994","13095","51",20,32,"51"
"995","13095","52",120,142,"52"
"996","13095","53",37,112,"53"
"997","13095","54",38,204,"54"
"998","13095","56",13,104,"56"
"999","13095","61",48,17,"61"
"1000","13095","62",295,319,"62"
"1001","13095","71",103,29,"71"
"1002","13095","72",222,222,"72"
"1003","13095","81",275,205,"81"
"1004","13097","23",3,314,"23"
"1005","13097","31-33",6,92,"31-33"
"1006","13097","42",20,135,"42"
"1007","13097","44-45",553,429,"44-45"
"1008","13097","48-49",25,118,"48-49"
"1009","13097","51",25,43,"51"
"1010","13097","52",148,135,"52"
"1011","13097","53",77,138,"53"
"1012","13097","54",49,224,"54"
"1013","13097","56",31,137,"56"
"1014","13097","61",65,31,"61"
"1015","13097","62",296,286,"62"
"1016","13097","71",64,31,"71"
"1017","13097","72",288,265,"72"
"1018","13097","81",346,266,"81"
"1019","13103","22",2,5,"22"
"1020","13103","44-45",12,110,"44-45"
"1021","13103","52",2,38,"52"
"1022","13103","54",1,58,"54"
"1023","13103","62",2,79,"62"
"1024","13103","71",2,7,"71"
"1025","13103","72",5,60,"72"
"1026","13103","81",9,101,"81"
"1027","13113","23",3,312,"23"
"1028","13113","31-33",18,98,"31-33"
"1029","13113","42",13,192,"42"
"1030","13113","44-45",569,428,"44-45"
"1031","13113","48-49",26,96,"48-49"
"1032","13113","51",27,74,"51"
"1033","13113","52",185,225,"52"
"1034","13113","53",72,265,"53"
"1035","13113","54",39,461,"54"
"1036","13113","56",15,184,"56"
"1037","13113","61",77,62,"61"
"1038","13113","62",396,463,"62"
"1039","13113","71",124,86,"71"
"1040","13113","72",286,269,"72"
"1041","13113","81",419,372,"81"
"1042","13115","22",1,10,"22"
"1043","13115","23",1,107,"23"
"1044","13115","31-33",6,88,"31-33"
"1045","13115","42",7,74,"42"
"1046","13115","44-45",430,380,"44-45"
"1047","13115","48-49",23,58,"48-49"
"1048","13115","51",20,28,"51"
"1049","13115","52",123,117,"52"
"1050","13115","53",26,88,"53"
"1051","13115","54",31,178,"54"
"1052","13115","56",15,85,"56"
"1053","13115","61",43,22,"61"
"1054","13115","62",210,329,"62"
"1055","13115","71",56,22,"71"
"1056","13115","72",198,205,"72"
"1057","13115","81",257,197,"81"
"1058","13117","22",1,3,"22"
"1059","13117","23",3,741,"23"
"1060","13117","31-33",23,223,"31-33"
"1061","13117","42",25,487,"42"
"1062","13117","44-45",812,676,"44-45"
"1063","13117","48-49",36,114,"48-49"
"1064","13117","51",36,136,"51"
"1065","13117","52",219,391,"52"
"1066","13117","53",146,368,"53"
"1067","13117","54",65,1365,"54"
"1068","13117","56",40,466,"56"
"1069","13117","61",103,146,"61"
"1070","13117","62",583,635,"62"
"1071","13117","71",178,92,"71"
"1072","13117","72",392,382,"72"
"1073","13117","81",513,494,"81"
"1074","13121","11",1,13,"11"
"1075","13121","22",3,64,"22"
"1076","13121","23",34,1360,"23"
"1077","13121","31-33",228,621,"31-33"
"1078","13121","42",94,1853,"42"
"1079","13121","44-45",4478,3557,"44-45"
"1080","13121","48-49",280,942,"48-49"
"1081","13121","51",285,1364,"51"
"1082","13121","52",1452,2836,"52"
"1083","13121","53",649,2794,"53"
"1084","13121","54",387,7680,"54"
"1085","13121","55",2,599,"55"
"1086","13121","56",227,1985,"56"
"1087","13121","61",656,668,"61"
"1088","13121","62",3595,4133,"62"
"1089","13121","71",1193,820,"71"
"1090","13121","72",3721,3535,"72"
"1091","13121","81",3562,2985,"81"
"1092","13135","22",1,15,"22"
"1093","13135","23",21,2634,"23"
"1094","13135","31-33",113,705,"31-33"
"1095","13135","42",113,2096,"42"
"1096","13135","44-45",3158,2856,"44-45"
"1097","13135","48-49",157,809,"48-49"
"1098","13135","51",212,542,"51"
"1099","13135","52",945,1549,"52"
"1100","13135","53",455,1295,"53"
"1101","13135","54",259,3386,"54"
"1102","13135","56",173,1584,"56"
"1103","13135","61",344,367,"61"
"1104","13135","62",2011,2244,"62"
"1105","13135","71",542,367,"71"
"1106","13135","72",2211,2107,"72"
"1107","13135","81",2346,2113,"81"
"1108","13139","11",1,8,"11"
"1109","13139","23",9,504,"23"
"1110","13139","31-33",20,223,"31-33"
"1111","13139","42",25,306,"42"
"1112","13139","44-45",747,634,"44-45"
"1113","13139","48-49",36,160,"48-49"
"1114","13139","51",37,66,"51"
"1115","13139","52",233,300,"52"
"1116","13139","53",77,252,"53"
"1117","13139","54",54,428,"54"
"1118","13139","56",45,247,"56"
"1119","13139","61",70,49,"61"
"1120","13139","62",473,519,"62"
"1121","13139","71",115,74,"71"
"1122","13139","72",401,337,"72"
"1123","13139","81",468,421,"81"
"1124","13145","42",1,15,"42"
"1125","13145","44-45",7,58,"44-45"
"1126","13145","48-49",1,19,"48-49"
"1127","13145","51",1,4,"51"
"1128","13145","52",2,12,"52"
"1129","13145","54",1,42,"54"
"1130","13145","62",1,29,"62"
"1131","13145","72",1,39,"72"
"1132","13145","81",4,50,"81"
"1133","13151","23",7,361,"23"
"1134","13151","31-33",18,65,"31-33"
"1135","13151","42",16,147,"42"
"1136","13151","44-45",720,574,"44-45"
"1137","13151","48-49",32,240,"48-49"
"1138","13151","51",35,57,"51"
"1139","13151","52",211,230,"52"
"1140","13151","53",149,203,"53"
"1141","13151","54",55,332,"54"
"1142","13151","56",28,298,"56"
"1143","13151","61",103,44,"61"
"1144","13151","62",446,489,"62"
"1145","13151","71",109,54,"71"
"1146","13151","72",504,420,"72"
"1147","13151","81",517,391,"81"
"1148","13153","22",3,9,"22"
"1149","13153","23",2,165,"23"
"1150","13153","31-33",8,54,"31-33"
"1151","13153","42",12,51,"42"
"1152","13153","44-45",537,502,"44-45"
"1153","13153","48-49",15,46,"48-49"
"1154","13153","51",27,31,"51"
"1155","13153","52",145,175,"52"
"1156","13153","53",55,123,"53"
"1157","13153","54",44,291,"54"
"1158","13153","55",1,8,"55"
"1159","13153","56",15,122,"56"
"1160","13153","61",75,25,"61"
"1161","13153","62",276,360,"62"
"1162","13153","71",72,25,"71"
"1163","13153","72",353,339,"72"
"1164","13153","81",330,251,"81"
"1165","13157","23",1,188,"23"
"1166","13157","31-33",4,89,"31-33"
"1167","13157","44-45",80,240,"44-45"
"1168","13157","48-49",7,84,"48-49"
"1169","13157","51",3,12,"51"
"1170","13157","52",15,59,"52"
"1171","13157","53",5,65,"53"
"1172","13157","54",4,107,"54"
"1173","13157","56",6,76,"56"
"1174","13157","61",9,9,"61"
"1175","13157","62",22,113,"62"
"1176","13157","71",12,10,"71"
"1177","13157","72",38,81,"72"
"1178","13157","81",71,139,"81"
"1179","13169","31-33",1,9,"31-33"
"1180","13169","44-45",16,43,"44-45"
"1181","13169","48-49",1,12,"48-49"
"1182","13169","52",3,15,"52"
"1183","13169","53",1,15,"53"
"1184","13169","54",1,18,"54"
"1185","13169","56",1,24,"56"
"1186","13169","61",3,3,"61"
"1187","13169","62",2,37,"62"
"1188","13169","71",1,7,"71"
"1189","13169","72",2,26,"72"
"1190","13169","81",13,39,"81"
"1191","13177","23",3,55,"23"
"1192","13177","42",1,18,"42"
"1193","13177","44-45",56,65,"44-45"
"1194","13177","52",21,26,"52"
"1195","13177","53",6,27,"53"
"1196","13177","54",4,28,"54"
"1197","13177","56",1,32,"56"
"1198","13177","62",23,41,"62"
"1199","13177","71",4,4,"71"
"1200","13177","72",27,29,"72"
"1201","13177","81",34,42,"81"
"1202","13185","11",1,13,"11"
"1203","13185","22",2,15,"22"
"1204","13185","23",2,207,"23"
"1205","13185","31-33",4,94,"31-33"
"1206","13185","42",21,129,"42"
"1207","13185","44-45",464,508,"44-45"
"1208","13185","48-49",16,81,"48-49"
"1209","13185","51",28,31,"51"
"1210","13185","52",149,154,"52"
"1211","13185","53",39,149,"53"
"1212","13185","54",26,233,"54"
"1213","13185","55",1,11,"55"
"1214","13185","56",12,129,"56"
"1215","13185","61",43,27,"61"
"1216","13185","62",251,446,"62"
"1217","13185","71",63,35,"71"
"1218","13185","72",281,267,"72"
"1219","13185","81",298,237,"81"
"1220","13195","44-45",10,60,"44-45"
"1221","13195","48-49",1,16,"48-49"
"1222","13195","52",3,19,"52"
"1223","13195","61",1,4,"61"
"1224","13195","62",1,22,"62"
"1225","13195","72",7,25,"72"
"1226","13195","81",6,44,"81"
"1227","13207","22",2,8,"22"
"1228","13207","44-45",4,84,"44-45"
"1229","13207","48-49",1,30,"48-49"
"1230","13207","51",1,5,"51"
"1231","13207","54",2,50,"54"
"1232","13207","62",2,56,"62"
"1233","13207","81",7,62,"81"
"1234","13213","44-45",85,95,"44-45"
"1235","13213","48-49",3,5,"48-49"
"1236","13213","51",2,4,"51"
"1237","13213","52",17,18,"52"
"1238","13213","53",6,13,"53"
"1239","13213","54",8,16,"54"
"1240","13213","56",3,14,"56"
"1241","13213","61",11,4,"61"
"1242","13213","62",32,35,"62"
"1243","13213","71",8,5,"71"
"1244","13213","72",47,43,"72"
"1245","13213","81",40,41,"81"
"1246","13215","22",3,7,"22"
"1247","13215","23",5,242,"23"
"1248","13215","31-33",13,110,"31-33"
"1249","13215","42",26,158,"42"
"1250","13215","44-45",909,800,"44-45"
"1251","13215","48-49",26,74,"48-49"
"1252","13215","51",41,67,"51"
"1253","13215","52",262,318,"52"
"1254","13215","53",100,254,"53"
"1255","13215","54",81,333,"54"
"1256","13215","55",1,25,"55"
"1257","13215","56",38,228,"56"
"1258","13215","61",103,45,"61"
"1259","13215","62",525,664,"62"
"1260","13215","71",135,65,"71"
"1261","13215","72",560,501,"72"
"1262","13215","81",622,455,"81"
"1263","13217","23",4,199,"23"
"1264","13217","31-33",4,76,"31-33"
"1265","13217","42",3,78,"42"
"1266","13217","44-45",262,228,"44-45"
"1267","13217","48-49",9,69,"48-49"
"1268","13217","51",15,28,"51"
"1269","13217","52",72,66,"52"
"1270","13217","53",27,64,"53"
"1271","13217","54",20,104,"54"
"1272","13217","56",11,70,"56"
"1273","13217","61",46,16,"61"
"1274","13217","62",150,140,"62"
"1275","13217","71",36,20,"71"
"1276","13217","72",164,141,"72"
"1277","13217","81",155,141,"81"
"1278","13219","23",1,143,"23"
"1279","13219","31-33",5,32,"31-33"
"1280","13219","42",5,41,"42"
"1281","13219","44-45",137,115,"44-45"
"1282","13219","48-49",7,22,"48-49"
"1283","13219","51",5,21,"51"
"1284","13219","52",69,100,"52"
"1285","13219","53",8,96,"53"
"1286","13219","54",22,176,"54"
"1287","13219","56",4,89,"56"
"1288","13219","61",20,25,"61"
"1289","13219","62",133,172,"62"
"1290","13219","71",28,17,"71"
"1291","13219","72",75,77,"72"
"1292","13219","81",78,94,"81"
"1293","13221","44-45",3,20,"44-45"
"1294","13221","54",1,14,"54"
"1295","13221","62",1,10,"62"
"1296","13221","81",6,18,"81"
"1297","13223","23",6,379,"23"
"1298","13223","31-33",6,51,"31-33"
"1299","13223","42",3,65,"42"
"1300","13223","44-45",368,295,"44-45"
"1301","13223","48-49",19,62,"48-49"
"1302","13223","51",18,24,"51"
"1303","13223","52",100,108,"52"
"1304","13223","53",42,100,"53"
"1305","13223","54",33,199,"54"
"1306","13223","56",26,149,"56"
"1307","13223","61",43,22,"61"
"1308","13223","62",236,185,"62"
"1309","13223","71",66,25,"71"
"1310","13223","72",189,167,"72"
"1311","13223","81",288,224,"81"
"1312","13225","23",1,44,"23"
"1313","13225","31-33",2,25,"31-33"
"1314","13225","42",2,22,"42"
"1315","13225","44-45",63,105,"44-45"
"1316","13225","48-49",3,15,"48-49"
"1317","13225","51",2,7,"51"
"1318","13225","52",10,24,"52"
"1319","13225","53",7,19,"53"
"1320","13225","54",2,28,"54"
"1321","13225","56",3,27,"56"
"1322","13225","62",11,42,"62"
"1323","13225","71",5,4,"71"
"1324","13225","72",34,59,"72"
"1325","13225","81",32,41,"81"
"1326","13231","31-33",1,10,"31-33"
"1327","13231","44-45",5,37,"44-45"
"1328","13231","56",1,9,"56"
"1329","13231","62",1,17,"62"
"1330","13231","72",1,17,"72"
"1331","13231","81",4,35,"81"
"1332","13245","22",2,7,"22"
"1333","13245","23",6,259,"23"
"1334","13245","31-33",18,104,"31-33"
"1335","13245","42",27,188,"42"
"1336","13245","44-45",863,773,"44-45"
"1337","13245","48-49",28,104,"48-49"
"1338","13245","51",48,68,"51"
"1339","13245","52",205,241,"52"
"1340","13245","53",106,197,"53"
"1341","13245","54",58,445,"54"
"1342","13245","56",32,200,"56"
"1343","13245","61",108,49,"61"
"1344","13245","62",492,627,"62"
"1345","13245","71",122,49,"71"
"1346","13245","72",542,467,"72"
"1347","13245","81",559,441,"81"
"1348","13247","22",1,4,"22"
"1349","13247","23",3,204,"23"
"1350","13247","31-33",9,80,"31-33"
"1351","13247","42",17,81,"42"
"1352","13247","44-45",373,314,"44-45"
"1353","13247","48-49",15,91,"48-49"
"1354","13247","51",17,40,"51"
"1355","13247","52",115,116,"52"
"1356","13247","53",44,78,"53"
"1357","13247","54",20,182,"54"
"1358","13247","55",1,12,"55"
"1359","13247","56",14,115,"56"
"1360","13247","61",46,25,"61"
"1361","13247","62",258,283,"62"
"1362","13247","71",60,21,"71"
"1363","13247","72",221,214,"72"
"1364","13247","81",335,203,"81"
"1365","13255","31-33",5,54,"31-33"
"1366","13255","42",4,44,"42"
"1367","13255","44-45",263,221,"44-45"
"1368","13255","48-49",14,24,"48-49"
"1369","13255","51",9,18,"51"
"1370","13255","52",54,77,"52"
"1371","13255","53",20,47,"53"
"1372","13255","54",14,78,"54"
"1373","13255","55",1,5,"55"
"1374","13255","56",6,59,"56"
"1375","13255","61",31,10,"61"
"1376","13255","62",132,141,"62"
"1377","13255","71",29,16,"71"
"1378","13255","72",123,110,"72"
"1379","13255","81",165,123,"81"
"1380","13295","23",2,60,"23"
"1381","13295","31-33",1,43,"31-33"
"1382","13295","42",2,38,"42"
"1383","13295","44-45",93,136,"44-45"
"1384","13295","48-49",7,18,"48-49"
"1385","13295","51",3,6,"51"
"1386","13295","52",18,50,"52"
"1387","13295","53",4,25,"53"
"1388","13295","54",5,44,"54"
"1389","13295","56",3,29,"56"
"1390","13295","61",16,7,"61"
"1391","13295","62",22,50,"62"
"1392","13295","71",10,4,"71"
"1393","13295","72",35,60,"72"
